name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
schaser,"Space Chaser (set 1)","1979",Taito,-,-,-,YES,NO,NO,NO,NO,"8080bw.cpp",BUONO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
spacecr,"Space Cruiser","1981","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,taitosj.cpp,BUONO,RASTER,"90",256,224,VERTICAL,taitosj.cpp
scyclone,"Space Cyclone","1980","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,scyclone.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,scyclone.cpp
spacduel,"Space Duel (version 2)","1980",Atari,-,-,-,YES,NO,NO,NO,NO,bwidow.cpp,BUONO,VECTOR,"0",0,0,-,bwidow.cpp
sdungeon,"Space Dungeon","1981","Taito America Corporation",-,-,-,YES,NO,NO,NO,NO,qix.cpp,BUONO,RASTER,"270",256,256,VERTICAL,qix.cpp
spcenctr,"Space Encounters","1980",Midway,-,-,-,YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"mw8080bw.cpp"
spacefev,"Space Fever (New Ver.)","1979",Nintendo,-,-,-,YES,NO,NO,NO,NO,"n8080.cpp",BUONO,RASTER,"270",256,224,VERTICAL,"n8080.cpp"
highsplt,"Space Fever High Splitter (set 1)","1979",Nintendo,-,-,-,YES,NO,NO,NO,NO,"n8080.cpp",BUONO,RASTER,"270",256,224,VERTICAL,"n8080.cpp"
"spfghmk2","Space Fighter Mark II (set 1)","1979","Data East",-,-,-,YES,NO,NO,NO,NO,astrof.cpp,PRELIMINARE,RASTER,"90",256,256,VERTICAL,astrof.cpp
spacefb,"Space Firebird (rev. 04-u)","1980",Nintendo,-,-,spacefb,YES,NO,NO,NO,NO,spacefb.cpp,INCOMPLETO,RASTER,"270",512,224,VERTICAL,spacefb.cpp
spcforce,"Space Force (set 1)","1980","Venture Line",-,-,-,YES,NO,NO,NO,NO,spcforce.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,spcforce.cpp
spacefrt,"Space Fortress (CVS)","1981","Century Electronics",-,-,-,YES,NO,NO,NO,NO,cvs.cpp,INCOMPLETO,RASTER,"90",240,248,VERTICAL,cvs.cpp
spacfury,"Space Fury (revision C)","1981",Sega,-,-,-,YES,NO,NO,NO,NO,"segag80v.cpp",BUONO,VECTOR,"180",0,0,-,"segag80v.cpp"
spaceg,"Space Guerrilla","1979","Omori Electric Co., Ltd.",-,-,invaders,YES,NO,NO,NO,NO,spaceg.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,spaceg.cpp
spacegun,"Space Gun (World)","1990","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
sharrier,"Space Harrier (Rev A, 8751 315-5163A)","1985",Sega,-,-,-,YES,NO,NO,NO,NO,segahang.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,segahang.cpp
"mt_shar2","Space Harrier II (Mega-Tech)","1988",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
spaceint,"Space Intruder","1980",Shoei,-,-,invaders,YES,NO,NO,NO,NO,astinvad.cpp,PRELIMINARE,RASTER,"90",256,240,VERTICAL,astinvad.cpp
"spcinv95","Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14)","1995","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"270",320,224,VERTICAL,"taito_f3.cpp"
invqix,"Space Invaders / Qix Silver Anniversary Edition (Ver. 2.03)","2003","Taito / Namco",-,-,-,YES,NO,NO,NO,NO,invqix.cpp,BUONO,RASTER,"270",257,241,VERTICAL,invqix.cpp
invaders,"Space Invaders / Space Invaders M","1978","Taito / Midway",-,-,-,YES,NO,NO,NO,NO,"mw8080bw.cpp",BUONO,RASTER,"270",260,224,VERTICAL,"mw8080bw.cpp"
sianniv,"Space Invaders Anniversary (V2.02J)","2003",Taito,"coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,PRELIMINARE,RASTER,"270",640,480,VERTICAL,taitogn.cpp
spacedx,"Space Invaders DX (US, v2.1)","1994","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,taito_b.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito_b.cpp
"invad2ct","Space Invaders II (Midway, cocktail)","1980",Midway,-,-,-,YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"90",260,224,VERTICAL,"mw8080bw.cpp"
invmulti,"Space Invaders Multigame (M8.03D)","2002","hack (Braze Technologies)",-,-,-,YES,NO,NO,NO,NO,"8080bw.cpp",INCOMPLETO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
"invadpt2","Space Invaders Part II (Taito, bigger ROMs)","1979",Taito,-,-,invaders,YES,NO,NO,NO,NO,"8080bw.cpp",INCOMPLETO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
"spcking2","Space King 2","1979",Konami,-,-,invaders,YES,NO,NO,NO,NO,astinvad.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,astinvad.cpp
spacelnc,"Space Launcher","1979",Nintendo,-,-,-,YES,NO,NO,NO,NO,"n8080.cpp",BUONO,RASTER,"270",256,224,VERTICAL,"n8080.cpp"
spclords,"Space Lords (rev C)","1992","Atari Games",-,-,-,YES,NO,NO,NO,NO,"atarigx2.cpp",BUONO,RASTER,"0",336,240,HORIZONTAL,"atarigx2.cpp"
spaceod,"Space Odyssey (version 2)","1981",Sega,-,-,spaceod,YES,NO,NO,NO,NO,"segag80r.cpp",INCOMPLETO,RASTER,"270",256,224,VERTICAL,"segag80r.cpp"
panic,"Space Panic (version E)","1980",Universal,-,-,panic,YES,NO,NO,NO,NO,cosmic.cpp,INCOMPLETO,RASTER,"270",256,192,VERTICAL,cosmic.cpp
spacepir,"Space Pirates v2.2","1992","American Laser Games",alg_bios,-,-,YES,NO,NO,NO,YES,alg.cpp,PRELIMINARE,RASTER,"0",724,483,HORIZONTAL,alg.cpp
spcpostn,"Space Position (Japan)","1986","Sega / Nasco",-,-,-,YES,NO,NO,NO,NO,angelkds.cpp,BUONO,RASTER,"90",256,240,VERTICAL,angelkds.cpp
sraider,"Space Raider","1982",Universal,-,-,-,YES,NO,NO,NO,NO,ladybug.cpp,BUONO,RASTER,"270",240,192,VERTICAL,ladybug.cpp
ar_sprg,"Space Ranger (Arcadia, V 2.0)","1987","Arcadia Systems",ar_bios,-,-,YES,NO,NO,NO,NO,arsystems.cpp,BUONO,RASTER,"0",724,483,HORIZONTAL,arsystems.cpp
spaceskr,"Space Seeker","1981","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,taitosj.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,taitosj.cpp
sstrangr,"Space Stranger","1978","Yachiyo Electronics, Ltd.",-,-,invaders,YES,NO,NO,NO,NO,sstrangr.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,sstrangr.cpp
stactics,"Space Tactics","1981",Sega,-,-,-,YES,NO,NO,NO,NO,stactics.cpp,PRELIMINARE,RASTER,"0",256,232,HORIZONTAL,stactics.cpp
spacetrk,"Space Trek (upright)","1980",Sega,-,-,-,YES,NO,NO,NO,NO,vicdual.cpp,PRELIMINARE,RASTER,"270",256,224,VERTICAL,vicdual.cpp
spacwalk,"Space Walk","1978",Midway,-,-,-,YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"mw8080bw.cpp"
spcewarl,"Space War (Leijac Corporation)","1979","Leijac Corporation",-,-,invaders,YES,NO,NO,NO,NO,"8080bw.cpp",PRELIMINARE,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
spcwarp,"Space Warp? (Cosmos conversion on Galaxian hardware)","1983","Century Electronics",-,-,-,YES,NO,NO,NO,NO,galaxold.cpp,PRELIMINARE,RASTER,"90",256,224,VERTICAL,galaxold.cpp
spacewar,"Space Wars","1977",Cinematronics,-,-,-,YES,NO,NO,NO,NO,cinemat.cpp,BUONO,VECTOR,"180",0,0,-,cinemat.cpp
spacezap,"Space Zap","1980",Midway,-,-,-,YES,NO,NO,NO,NO,astrocde.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,astrocde.cpp
sparkman,"Spark Man (v2.0, set 1)","1989",SunA,-,-,-,YES,NO,NO,NO,NO,"suna8.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"suna8.cpp"
sparkz,"Sparkz (prototype)","1992","Atari Games",-,-,-,YES,NO,NO,NO,NO,arcadecl.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,arcadecl.cpp
spatter,"Spatter (315-5xxx)","1984",Sega,-,-,-,YES,NO,NO,NO,NO,"system1.cpp",BUONO,RASTER,"0",479,224,HORIZONTAL,"system1.cpp"
spawn,"Spawn In the Demon's Hand (Rev B)","1999","Todd Mc Farlane / Capcom",naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
speakres,"Speak & Rescue","1980","Sun Electronics",-,-,-,YES,NO,NO,NO,NO,"route16.cpp",BUONO,RASTER,"270",256,256,VERTICAL,"route16.cpp"
sci,"Special Criminal Investigation (World set 1)","1989","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
spclforc,"Special Forces","1985","Senko Industries (Magic Electronics Inc. license)",-,-,-,YES,NO,NO,NO,NO,dkong.cpp,PRELIMINARE,RASTER,"270",256,224,VERTICAL,dkong.cpp
specfrce,"Special Forces Elite Training (v01.02.00)","2002","ICE/Play Mechanix",-,-,-,YES,NO,NO,NO,YES,"vp101.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"vp101.cpp"
spcfrcii,"Special Forces II","1985","Senko Industries (Magic Electronics Inc. license)",-,-,-,YES,NO,NO,NO,NO,dkong.cpp,PRELIMINARE,RASTER,"270",256,224,VERTICAL,dkong.cpp
spectar,"Spectar (revision 3)","1980",Exidy,-,-,targ,YES,NO,NO,NO,NO,exidy.cpp,INCOMPLETO,RASTER,"0",256,256,HORIZONTAL,exidy.cpp
"spec2k","Spectrum 2000 (vertical, Korea)","2000","Yona Tech",-,-,-,YES,NO,NO,NO,NO,"nmk16.cpp",INCOMPLETO,RASTER,"270",256,224,VERTICAL,"nmk16.cpp"
raaspec,"Spectrum I+","1984","Roy Abel & Associates",-,-,-,YES,NO,NO,NO,NO,vectrex.cpp,PRELIMINARE,VECTOR,"270",0,0,-,vectrex.cpp
spdball,"Speed Ball - Contest at Neonworld (prototype)","1985",Williams,-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
speedbal,"Speed Ball (set 1)","1987","Tecfri / Desystem S.A.",-,-,-,YES,NO,NO,NO,NO,speedbal.cpp,BUONO,RASTER,"270",256,224,VERTICAL,speedbal.cpp
spdcoin,"Speed Coin (prototype)","1984","Stern Electronics",-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
speedfrk,"Speed Freak","1979",Vectorbeam,-,-,-,YES,NO,NO,NO,NO,cinemat.cpp,BUONO,VECTOR,"180",0,0,-,cinemat.cpp
speedrs,"Speed Race (Seletron / Olympia)","1980","Seletron / Olympia",-,-,-,YES,NO,NO,NO,NO,lbeach.cpp,PRELIMINARE,RASTER,"0",480,232,HORIZONTAL,lbeach.cpp
speedrcr,"Speed Racer","1995",Namco,-,-,-,YES,NO,NO,NO,NO,namcofl.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,namcofl.cpp
speedspn,"Speed Spin","1994",TCH,-,-,-,YES,NO,NO,NO,NO,speedspn.cpp,BUONO,RASTER,"180",384,240,HORIZONTAL,speedspn.cpp
speedup,"Speed Up (Version 2.20)","1996",Gaelco,-,-,-,YES,NO,NO,NO,NO,"gaelco3d.cpp",INCOMPLETO,RASTER,"0",576,432,HORIZONTAL,"gaelco3d.cpp"
spelunkr,Spelunker,"1985","Irem (licensed from Broderbund)",-,-,-,YES,NO,NO,NO,NO,"m62.cpp",INCOMPLETO,RASTER,"0",384,256,HORIZONTAL,"m62.cpp"
"spelunk2","Spelunker II - 23 no Kagi (Japan)","1986","Irem (licensed from Broderbund)",-,-,-,YES,NO,NO,NO,NO,"m62.cpp",INCOMPLETO,RASTER,"0",384,256,HORIZONTAL,"m62.cpp"
spicaadv,"Spica Adventure (v2.03J)","2005","Taito Corporation",-,-,-,YES,NO,NO,NO,YES,taitotx.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,taitotx.cpp
spider,Spider,"1994","Buena Vision",-,-,-,YES,NO,NO,NO,NO,twins.cpp,INCOMPLETO,RASTER,"0",320,204,HORIZONTAL,twins.cpp
mt_spman,"Spider-Man vs The Kingpin (Mega-Tech)","1991","Sega / Marvel",megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
spidman,"Spider-Man: The Videogame (World)","1991",Sega,-,-,-,YES,NO,NO,NO,NO,"segas32.cpp",INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,"segas32.cpp"
spiders,"Spiders (set 1)","1981","Sigma Enterprises Inc.",-,-,-,YES,NO,NO,NO,NO,spiders.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,spiders.cpp
spikeout,"Spikeout (Export, Revision C)","1998",Sega,-,-,-,YES,NO,NO,NO,NO,"model3.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model3.cpp"
spikeofe,"Spikeout Final Edition (Export)","1999",Sega,-,-,-,YES,NO,NO,NO,NO,"model3.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model3.cpp"
spiker,Spiker,"1986",Bally/Sente,-,-,-,YES,NO,NO,NO,NO,balsente.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,balsente.cpp
spkrbtl,"Spikers Battle (GDS-0005)","2001",Sega,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
spinmast,"Spin Master / Miracle Adventure","1993","Data East Corporation",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
spinlbrk,"Spinal Breakers (World)","1990","V-System Co.",-,-,-,YES,NO,NO,NO,NO,aerofgt.cpp,BUONO,RASTER,"0",352,240,HORIZONTAL,aerofgt.cpp
splash,"Splash! (Ver. 1.2 World)","1992","Gaelco / OMK Software",-,-,-,YES,NO,NO,NO,NO,splash.cpp,BUONO,RASTER,"0",368,240,HORIZONTAL,splash.cpp
splat,Splat!,"1982",Williams,-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
splatter,"Splatter House (World, new version (SH3))","1988",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"180",288,224,HORIZONTAL,"namcos1.cpp"
splndrbt,"Splendor Blast (set 1)","1985","Alpha Denshi Co.",-,-,equites,YES,NO,NO,NO,NO,equites.cpp,INCOMPLETO,RASTER,"0",256,192,HORIZONTAL,equites.cpp
"splndrbt2","Splendor Blast II","1985","Alpha Denshi Co.",-,-,equites,YES,NO,NO,NO,NO,equites.cpp,INCOMPLETO,RASTER,"0",256,192,HORIZONTAL,equites.cpp
spongbob,"SpongeBob SquarePants Ticket Boom","200?",Sega,-,-,-,YES,NO,NO,NO,NO,segaatom.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,segaatom.cpp
"sfish2","Sport Fishing 2 (UET 951106 V1.10e)","1995",Sega,-,-,-,YES,NO,NO,NO,YES,stv.cpp,PRELIMINARE,RASTER,"0",352,224,HORIZONTAL,stv.cpp
sprtjam,"Sports Jam (GDS-0003)","2000",Sega,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
sprtshot,"Sports Shooting USA","2003","Sammy USA",awbios,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
nbanfl,"SportStation: NBA Showtime NBA on NBC (ver 2.1, Sep 22 1999) / NFL Blitz 2000 Gold Edition (ver 1.5, Sep 22 1999)","1999","Midway Games",-,-,-,YES,NO,NO,NO,YES,vegas.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,vegas.cpp
nbagold,"SportStation: NBA Showtime NBA on NBC Gold Edition (ver 3.0, Feb 18 2000) / NFL Blitz 2000 Gold Edition","2000","Midway Games",-,-,-,YES,NO,NO,NO,YES,vegas.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,vegas.cpp
ar_bowl,"SportTime Bowling (Arcadia, V 2.1)","1988","Arcadia Systems",ar_bios,-,-,YES,NO,NO,NO,NO,arsystems.cpp,BUONO,RASTER,"0",724,483,HORIZONTAL,arsystems.cpp
ar_airh,"SportTime Table Hockey (Arcadia, set 1, V 2.1)","1988","Arcadia Systems",ar_bios,-,-,YES,NO,NO,NO,NO,arsystems.cpp,BUONO,RASTER,"0",724,483,HORIZONTAL,arsystems.cpp
springer,Springer,"1982",Orca,-,-,-,YES,NO,NO,NO,NO,marineb.cpp,BUONO,RASTER,"270",256,224,VERTICAL,marineb.cpp
"sprint1","Sprint 1","1978","Atari (Kee Games)",-,-,-,YES,NO,NO,NO,NO,"sprint2.cpp",BUONO,RASTER,"0",512,224,HORIZONTAL,"sprint2.cpp"
"sprint4","Sprint 4 (set 1)","1977",Atari,-,-,-,YES,NO,NO,NO,NO,"sprint4.cpp",BUONO,RASTER,"180",256,224,HORIZONTAL,"sprint4.cpp"
"sprint8","Sprint 8","1977",Atari,-,-,-,YES,NO,NO,NO,NO,"sprint8.cpp",BUONO,RASTER,"0",496,232,HORIZONTAL,"sprint8.cpp"
spyhunt,"Spy Hunter","1983","Bally Midway",-,-,-,YES,NO,NO,NO,NO,"mcr3.cpp",BUONO,RASTER,"90",480,480,VERTICAL,"mcr3.cpp"
"spyhunt2","Spy Hunter II (rev 2)","1987","Bally Midway",-,-,-,YES,NO,NO,NO,NO,"mcr68.cpp",BUONO,RASTER,"0",512,480,HORIZONTAL,"mcr68.cpp"
squaitsa,"Squash (Itisa)","1984",Itisa,-,-,-,YES,NO,NO,NO,NO,bagman.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bagman.cpp
squash,"Squash (Ver. 1.0)","1992",Gaelco,-,-,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
stkclmns,"Stack Columns (World)","1994",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
scross,"Stadium Cross (World)","1992",Sega,-,-,-,YES,NO,NO,NO,NO,"segas32.cpp",INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,"segas32.cpp"
"stadhr96","Stadium Hero '96 (Europe, EAJ)","1996","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,deco_mlc.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,deco_mlc.cpp
stadhero,"Stadium Hero (Japan)","1988","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,stadhero.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,stadhero.cpp
"stagger1","Stagger I (Japan)","1998",Afega,-,-,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"270",256,224,VERTICAL,"nmk16.cpp"
stakwin,"Stakes Winner / Stakes Winner - GI Kinzen  Seiha e no Michi","1995",Saurus,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
"stakwin2","Stakes Winner 2","1996",Saurus,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
starcas,"Star Castle (version 3)","1980",Cinematronics,-,-,-,YES,NO,NO,NO,NO,cinemat.cpp,BUONO,VECTOR,"180",0,0,-,cinemat.cpp
starcrus,"Star Cruiser","1977",Ramtek,-,-,-,YES,NO,NO,NO,NO,starcrus.cpp,INCOMPLETO,RASTER,"0",256,256,HORIZONTAL,starcrus.cpp
starfigh,"Star Fighter (v1)","1990",SunA,-,-,-,YES,NO,NO,NO,NO,"suna8.cpp",INCOMPLETO,RASTER,"90",256,224,VERTICAL,"suna8.cpp"
starfire,"Star Fire (set 1)","1979",Exidy,-,-,-,YES,NO,NO,NO,NO,starfire.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,starfire.cpp
"starfir2","Star Fire 2","1979",Exidy,-,-,-,YES,NO,NO,NO,NO,starfire.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,starfire.cpp
starforc,"Star Force","1984",Tehkan,-,-,-,YES,NO,NO,NO,NO,senjyo.cpp,BUONO,RASTER,"90",256,224,VERTICAL,senjyo.cpp
starglad,"Star Gladiator Episode I: Final Crusade (USA 960627)","1996",Capcom,"coh1000c",-,-,YES,NO,NO,NO,NO,zn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,zn.cpp
stargrds,"Star Guards","1987","Bally Midway",-,-,-,YES,NO,NO,NO,NO,"mcr3.cpp",BUONO,RASTER,"0",512,480,HORIZONTAL,"mcr3.cpp"
starhawk,"Star Hawk","1979",Cinematronics,-,-,-,YES,NO,NO,NO,NO,cinemat.cpp,BUONO,VECTOR,"180",0,0,-,cinemat.cpp
starjack,"Star Jacker (Sega)","1983",Sega,-,-,-,YES,NO,NO,NO,NO,"system1.cpp",BUONO,RASTER,"270",479,224,VERTICAL,"system1.cpp"
starsldr,"Star Soldier: Vanishing Earth","1998","Hudson / Seta","aleck64",-,-,YES,NO,NO,NO,NO,"aleck64.cpp",INCOMPLETO,RASTER,"0",640,240,HORIZONTAL,"aleck64.cpp"
starswep,"Star Sweep (World, STP2/VER.A)","1997","Axela / Namco",-,-,-,YES,NO,NO,NO,NO,"namcos11.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos11.cpp"
startrek,"Star Trek","1982",Sega,-,-,-,YES,NO,NO,NO,NO,"segag80v.cpp",BUONO,VECTOR,"180",0,0,-,"segag80v.cpp"
startrks,"Star Trek (Head On hardware)","198?","bootleg (Sidam)",-,-,-,YES,NO,NO,NO,NO,vicdual.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,vicdual.cpp
voyager,"Star Trek: Voyager","2002","Team Play/Game Refuge/Monaco Entertainment",-,-,-,YES,NO,NO,NO,YES,voyager.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,voyager.cpp
startrgn,"Star Trigon (Japan, STT1 Ver.A)","2002",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos10.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namcos10.cpp"
starwars,"Star Wars (set 1)","1983",Atari,-,-,-,YES,NO,NO,NO,NO,starwars.cpp,BUONO,VECTOR,"0",0,0,-,starwars.cpp
swa,"Star Wars Arcade (US)","1993",Sega,-,-,-,YES,NO,NO,NO,NO,"model1.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"model1.cpp"
swtrilgy,"Star Wars Trilogy Arcade (Export, Revision A)","1998","Sega / LucasArts",-,-,-,YES,NO,NO,NO,NO,"model3.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model3.cpp"
swracer,"Star Wars: Racer Arcade","2000",Sega,hikaru,-,-,YES,NO,NO,NO,NO,hikaru.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,hikaru.cpp
starblad,"Starblade (ST2, World)","1991",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos21_c67.cpp",INCOMPLETO,RASTER,"0",496,480,HORIZONTAL,"namcos21_c67.cpp"
stargate,Stargate,"1981","Williams / Vid Kidz",-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
"starshp1","Starship 1","1977",Atari,-,-,-,YES,NO,NO,NO,NO,"starshp1.cpp",INCOMPLETO,RASTER,"0",512,240,HORIZONTAL,"starshp1.cpp"
stealsee,"Steal See","2000","Moov Generation / Eolith",-,-,-,YES,NO,NO,NO,NO,eolith.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,eolith.cpp
stlforce,"Steel Force","1994","Electronic Devices Italy / Ecogames S.L. Spain",-,-,-,YES,NO,NO,NO,NO,stlforce.cpp,BUONO,RASTER,"0",366,240,HORIZONTAL,stlforce.cpp
sgunner,"Steel Gunner (Rev B)","1990",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos2.cpp",BUONO,RASTER,"0",288,224,HORIZONTAL,"namcos2.cpp"
"sgunner2","Steel Gunner 2 (US)","1991",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos2.cpp",BUONO,RASTER,"0",288,224,HORIZONTAL,"namcos2.cpp"
steeltal,"Steel Talons (rev 2)","1991","Atari Games",-,-,-,YES,NO,NO,NO,NO,harddriv.cpp,BUONO,RASTER,"0",512,288,HORIZONTAL,harddriv.cpp
steelwkr,"Steel Worker","1980",Taito,-,-,invaders,YES,NO,NO,NO,NO,"8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"8080bw.cpp"
sss,"Steep Slope Sliders (JUET 981110 V1.000)","1998","Capcom / Cave / Victor Interactive Software",stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
steeplec,"Steeplechase [TTL]","1975",Atari,-,-,-,YES,NO,NO,NO,NO,atarittl.cpp,PRELIMINARE,RASTER,"0",455,262,HORIZONTAL,atarittl.cpp
strgchmp,"Steering Champ (GQ710 VER. UAA)","1997",Konami,"sys573",-,-,YES,NO,NO,NO,NO,"ksys573.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
stepchmp,"Step Champ (GQ930 VER. JA)","1999",Konami,"sys573",-,-,YES,NO,NO,NO,NO,"ksys573.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
"step3","Stepping 3 Superior","1999",Jaleco,-,-,-,YES,NO,NO,NO,YES,"tetrisp2.cpp",PRELIMINARE,RASTER,"270",352,240,VERTICAL,"tetrisp2.cpp"
stepstag,"Stepping Stage Special","1999",Jaleco,-,-,-,YES,NO,NO,NO,YES,"tetrisp2.cpp",PRELIMINARE,RASTER,"270",352,240,VERTICAL,"tetrisp2.cpp"
stinger,Stinger,"1983","Seibu Denshi",-,-,-,YES,NO,NO,NO,NO,wiz.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,wiz.cpp
stocker,"Stocker (3/19/85)","1984",Bally/Sente,-,-,-,YES,NO,NO,NO,NO,balsente.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,balsente.cpp
stompin,"Stompin' (4/4/86)","1986",Bally/Sente,-,-,-,YES,NO,NO,NO,NO,balsente.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,balsente.cpp
